GCIN,period,Slope/AI,CTI,CTIW
2347,dormant,0.043789047484185,0.0550463053020406,0.0550463053020406
2347,growing,0.043789047484185,0.0550463053020406,0.0550463053020406
2348,dormant,0.0396713796626785,0.0512897705116322,0.0512897705116322
2348,growing,0.0396713796626785,0.0512897705116322,0.0512897705116322
2349,dormant,0.070054448918848,0.0916505707506176,0.0916505707506176
2349,growing,0.070054448918848,0.0916505707506176,0.0916505707506176
2350,dormant,0.0875998157098465,0.116661846087371,0.116661846087371
2350,growing,0.0875998157098465,0.116661846087371,0.116661846087371
2351,dormant,0.0494261342202868,0.0650455976181463,0.0650455976181463
2351,growing,0.0494261342202868,0.0650455976181463,0.0650455976181463
2352,dormant,0.0641379555368135,0.0852315362610032,0.0852315362610032
2352,growing,0.0641379555368135,0.0852315362610032,0.0852315362610032
2353,dormant,0.0503622934588025,0.066650110096272,0.066650110096272
2353,growing,0.0503622934588025,0.066650110096272,0.066650110096272
2354,dormant,0.106935160629663,0.144636831009354,0.144636831009354
2354,growing,0.106935160629663,0.144636831009354,0.144636831009354
2355,dormant,0.12446616923164,0.167948210979277,0.167948210979277
2355,growing,0.12446616923164,0.167948210979277,0.167948210979277
2356,dormant,0.0938123819001587,0.126406430463309,0.126406430463309
2356,growing,0.0938123819001587,0.126406430463309,0.126406430463309
2357,dormant,0.18561719588906,0.251426119419773,0.251426119419773
2357,growing,0.18561719588906,0.251426119419773,0.251426119419773
2358,dormant,0.119641880402174,0.161936534113299,0.161936534113299
2358,growing,0.119641880402174,0.161936534113299,0.161936534113299
2359,dormant,0.168263617412315,0.227568898824679,0.227568898824679
2359,growing,0.168263617412315,0.227568898824679,0.227568898824679
2360,dormant,0.112926427208396,0.152680325620284,0.152680325620284
2360,growing,0.112926427208396,0.152680325620284,0.152680325620284
2361,dormant,0.0949443653231838,0.128448030296644,0.128448030296644
2361,growing,0.0949443653231838,0.128448030296644,0.128448030296644
2362,dormant,0.0835168245464561,0.112706554613141,0.112706554613141
2362,growing,0.0835168245464561,0.112706554613141,0.112706554613141
2363,dormant,0.108571891007973,0.146532589683526,0.146532589683526
2363,growing,0.108571891007973,0.146532589683526,0.146532589683526
2364,dormant,0.0712759106543976,0.0965235506976947,0.0965235506976947
2364,growing,0.0712759106543976,0.0965235506976947,0.0965235506976947
2365,dormant,0.0984290627251038,0.132101964276425,0.132101964276425
2365,growing,0.0984290627251038,0.132101964276425,0.132101964276425
2366,dormant,0.0910533653947195,0.122828173828416,0.122828173828416
2366,growing,0.0910533653947195,0.122828173828416,0.122828173828416
2367,dormant,0.0535712141800306,0.0705279551631265,0.0705279551631265
2367,growing,0.0535712141800306,0.0705279551631265,0.0705279551631265
2368,dormant,0.0566755667641211,0.0744877329806539,0.0744877329806539
2368,growing,0.0566755667641211,0.0744877329806539,0.0744877329806539
2369,dormant,0.044518499795383,0.0510413107464305,0.0510413107464305
2369,growing,0.044518499795383,0.0510413107464305,0.0510413107464305
2370,dormant,0.0365883288539348,0.0429935352797492,0.0429935352797492
2370,growing,0.0365883288539348,0.0429935352797492,0.0429935352797492
2371,dormant,0.0322029593658679,0.039639718352335,0.039639718352335
2371,growing,0.0322029593658679,0.039639718352335,0.039639718352335
2372,dormant,0.0353623042239779,0.0423576591863072,0.0423576591863072
2372,growing,0.0353623042239779,0.0423576591863072,0.0423576591863072
2373,dormant,0.0341823631788601,0.0409820781755469,0.0409820781755469
2373,growing,0.0341823631788601,0.0409820781755469,0.0409820781755469
2374,dormant,0.0269692628867177,0.0327404545109767,0.0327404545109767
2374,growing,0.0269692628867177,0.0327404545109767,0.0327404545109767
2375,dormant,0.0342690582935734,0.0421149457022235,0.0421149457022235
2375,growing,0.0342690582935734,0.0421149457022235,0.0421149457022235
2376,dormant,0.088393805969772,0.116445029729717,0.116445029729717
2376,growing,0.088393805969772,0.116445029729717,0.116445029729717
2377,dormant,0.0498234538040963,0.0631134417693342,0.0631134417693342
2377,growing,0.0498234538040963,0.0631134417693342,0.0631134417693342
2378,dormant,0.0630943482103044,0.0824898283970255,0.0824898283970255
2378,growing,0.0630943482103044,0.0824898283970255,0.0824898283970255
2379,dormant,0.0800237554937318,0.100161020926947,0.100161020926947
2379,growing,0.0800237554937318,0.100161020926947,0.100161020926947
2380,dormant,0.165266127439668,0.163223827657579,0.163223827657579
2380,growing,0.165266127439668,0.163223827657579,0.163223827657579
2381,dormant,0.144404287282958,0.112486042195329,0.112486042195329
2381,growing,0.144404287282958,0.112486042195329,0.112486042195329
2382,dormant,0.19904258937249,0.160340121041085,0.160340121041085
2382,growing,0.19904258937249,0.160340121041085,0.160340121041085
2383,dormant,0.195070706260901,0.167550551147601,0.167550551147601
2383,growing,0.195070706260901,0.167550551147601,0.167550551147601
2384,dormant,0.244910786441678,0.192876114688404,0.192876114688404
2384,growing,0.244910786441678,0.192876114688404,0.192876114688404
2385,dormant,0.200481766186599,0.156009144848118,0.156009144848118
2385,growing,0.200481766186599,0.156009144848118,0.156009144848118
2386,dormant,0.266071135790581,0.203617172547397,0.203617172547397
2386,growing,0.266071135790581,0.203617172547397,0.203617172547397
2387,dormant,0.0867630824783421,0.0721078632698062,0.0721078632698062
2387,growing,0.0867630824783421,0.0721078632698062,0.0721078632698062
2388,dormant,0.203934539413702,0.158886581949356,0.158886581949356
2388,growing,0.203934539413702,0.158886581949356,0.158886581949356
2389,dormant,0.181209139577883,0.174032634612195,0.174032634612195
2389,growing,0.181209139577883,0.174032634612195,0.174032634612195
2390,dormant,0.119307016315034,0.109064822702885,0.109064822702885
2390,growing,0.119307016315034,0.109064822702885,0.109064822702885
2391,dormant,0.024614632131878,0.0207206282431502,0.0207206282431502
2391,growing,0.024614632131878,0.0207206282431502,0.0207206282431502
2392,dormant,0.0845584021012773,0.0794479729349716,0.0794479729349716
2392,growing,0.0845584021012773,0.0794479729349716,0.0794479729349716
2393,dormant,0.0877879065393525,0.0844019140786311,0.0844019140786311
2393,growing,0.0877879065393525,0.0844019140786311,0.0844019140786311
2394,dormant,0.319738224077901,0.352336311750912,0.352336311750912
2394,growing,0.319738224077901,0.352336311750912,0.352336311750912
2395,dormant,0.276368345504653,0.295841510103126,0.295841510103126
2395,growing,0.276368345504653,0.295841510103126,0.295841510103126
2396,dormant,0.156716782269462,0.151904936315802,0.151904936315802
2396,growing,0.156716782269462,0.151904936315802,0.151904936315802
2397,dormant,0.25519690039314,0.229703150297264,0.229703150297264
2397,growing,0.25519690039314,0.229703150297264,0.229703150297264
2398,dormant,0.205798122517446,0.163676510590019,0.163676510590019
2398,growing,0.205798122517446,0.163676510590019,0.163676510590019
2399,dormant,0.167418488754436,0.15801158332463,0.15801158332463
2399,growing,0.167418488754436,0.15801158332463,0.15801158332463
2400,dormant,0.24813383895583,0.239137750744665,0.239137750744665
2400,growing,0.24813383895583,0.239137750744665,0.239137750744665
2401,dormant,0.250773242757801,0.219316769966931,0.219316769966931
2401,growing,0.250773242757801,0.219316769966931,0.219316769966931
2402,dormant,0.293838240961463,0.251699543284693,0.251699543284693
2402,growing,0.293838240961463,0.251699543284693,0.251699543284693
2403,dormant,0.292570133789639,0.243766961447088,0.243766961447088
2403,growing,0.292570133789639,0.243766961447088,0.243766961447088
2404,dormant,0.108198970214474,0.0688787537048564,0.0678052245930378
2404,growing,0.108198970214474,0.0688787537048564,0.0688787537048564
2405,dormant,0.0388000621863936,0.0276058622305415,0.0276058622305415
2405,growing,0.0388000621863936,0.0276058622305415,0.0276058622305415
2406,dormant,0.172060962170695,0.145081641456142,0.145081641456142
2406,growing,0.172060962170695,0.145081641456142,0.145081641456142
2407,dormant,0.0488785510937358,0.0479062163635945,0.0479062163635945
2407,growing,0.0488785510937358,0.0479062163635945,0.0479062163635945
2408,dormant,0.018535530113331,0.0200420683187563,0.0200420683187563
2408,growing,0.018535530113331,0.0200420683187563,0.0200420683187563
2409,dormant,0.0412927781216086,0.0420812055680416,0.0420812055680416
2409,growing,0.0412927781216086,0.0420812055680416,0.0420812055680416
2410,dormant,0.0395645658790893,0.0403609187552731,0.0403609187552731
2410,growing,0.0395645658790893,0.0403609187552731,0.0403609187552731
2411,dormant,0.0317626837011505,0.0322585527988164,0.0322585527988164
2411,growing,0.0317626837011505,0.0322585527988164,0.0322585527988164
2412,dormant,0.0279644803903373,0.0300842457626595,0.0300842457626595
2412,growing,0.0279644803903373,0.0300842457626595,0.0300842457626595
2413,dormant,0.171370827338638,0.186265392780117,0.186265392780117
2413,growing,0.171370827338638,0.186265392780117,0.186265392780117
2414,dormant,0.0759655964020676,0.0873444165965168,0.0873444165965168
2414,growing,0.0759655964020676,0.0873444165965168,0.0873444165965168
2415,dormant,0.0344414953722735,0.0412961623294204,0.0412961623294204
2415,growing,0.0344414953722735,0.0412961623294204,0.0412961623294204
2416,dormant,0.0215207766099793,0.0246005875234322,0.0246005875234322
2416,growing,0.0215207766099793,0.0246005875234322,0.0246005875234322
2417,dormant,0.0253420522587083,0.0300387511587863,0.0300387511587863
2417,growing,0.0253420522587083,0.0300387511587863,0.0300387511587863
2418,dormant,0.03797776042393,0.0390384116055251,0.0390384116055251
2418,growing,0.03797776042393,0.0390384116055251,0.0390384116055251
2419,dormant,0.126014317199346,0.138132713274956,0.138132713274956
2419,growing,0.126014317199346,0.138132713274956,0.138132713274956
2420,dormant,0.0730957286206273,0.0819076419340226,0.0819076419340226
2420,growing,0.0730957286206273,0.0819076419340226,0.0819076419340226
2421,dormant,0.0557866848334096,0.062223473707501,0.062223473707501
2421,growing,0.0557866848334096,0.062223473707501,0.062223473707501
2422,dormant,0.0584385421223173,0.065114147435934,0.065114147435934
2422,growing,0.0584385421223173,0.065114147435934,0.065114147435934
2423,dormant,0.0399240066532819,0.0438562948819598,0.0438562948819598
2423,growing,0.0399240066532819,0.0438562948819598,0.0438562948819598
2424,dormant,0.0695849855323347,0.0776075609402158,0.0776075609402158
2424,growing,0.0695849855323347,0.0776075609402158,0.0776075609402158
2425,dormant,0.0490225431676323,0.0554127131761687,0.0554127131761687
2425,growing,0.0490225431676323,0.0554127131761687,0.0554127131761687
2426,dormant,0.0684407306384707,0.0804320565972503,0.0804320565972503
2426,growing,0.0684407306384707,0.0804320565972503,0.0804320565972503
2427,dormant,0.0609876183008745,0.0683248206155113,0.0683248206155113
2427,growing,0.0609876183008745,0.0683248206155113,0.0683248206155113
2428,dormant,0.0505435918318152,0.0573506372328986,0.0573506372328986
2428,growing,0.0505435918318152,0.0573506372328986,0.0573506372328986
2429,dormant,0.0591066672234719,0.0634850040783659,0.0634850040783659
2429,growing,0.0591066672234719,0.0634850040783659,0.0634850040783659
2430,dormant,0.0472500374683013,0.052226110732355,0.052226110732355
2430,growing,0.0472500374683013,0.052226110732355,0.052226110732355
2431,dormant,0.0540215908301392,0.0582830274833729,0.0582830274833729
2431,growing,0.0540215908301392,0.0582830274833729,0.0582830274833729
2432,dormant,0.0360152772291631,0.0402216722643896,0.0402216722643896
2432,growing,0.0360152772291631,0.0402216722643896,0.0402216722643896
2433,dormant,0.0374953422485808,0.0426787635309657,0.0426787635309657
2433,growing,0.0374953422485808,0.0426787635309657,0.0426787635309657
2434,dormant,0.0425047100732723,0.048786633810371,0.048786633810371
2434,growing,0.0425047100732723,0.048786633810371,0.048786633810371
2435,dormant,0.0282885429025081,0.033282358262403,0.033282358262403
2435,growing,0.0282885429025081,0.033282358262403,0.033282358262403
2436,dormant,0.0342173761227671,0.0403081823717319,0.0403081823717319
2436,growing,0.0342173761227671,0.0403081823717319,0.0403081823717319
2437,dormant,0.0455592048053261,0.0512900557640618,0.0512900557640618
2437,growing,0.0455592048053261,0.0512900557640618,0.0512900557640618
2438,dormant,0.016635306478582,0.0162710818848828,0.0162710818848828
2438,growing,0.016635306478582,0.0162710818848828,0.0162710818848828
2439,dormant,0.0454949039429245,0.0483855618607936,0.0483855618607936
2439,growing,0.0454949039429245,0.0483855618607936,0.0483855618607936
2440,dormant,0.0331715883006541,0.0348595960984955,0.0348595960984955
2440,growing,0.0331715883006541,0.0348595960984955,0.0348595960984955
2441,dormant,0.0415808848316812,0.0441158599785514,0.0441158599785514
2441,growing,0.0415808848316812,0.0441158599785514,0.0441158599785514
2442,dormant,0.0246402710927156,0.0279129212866675,0.0279129212866675
2442,growing,0.0246402710927156,0.0279129212866675,0.0279129212866675
2443,dormant,0.0238919630850961,0.0248794007062464,0.0248794007062464
2443,growing,0.0238919630850961,0.0248794007062464,0.0248794007062464
2444,dormant,0.0722098541628451,0.0860206739320477,0.0860206739320477
2444,growing,0.0722098541628451,0.0860206739320477,0.0860206739320477
2445,dormant,0.0483235507038535,0.0571549799419875,0.0571549799419875
2445,growing,0.0483235507038535,0.0571549799419875,0.0571549799419875
2446,dormant,0.0537409794504144,0.0633329681248289,0.0633329681248289
2446,growing,0.0537409794504144,0.0633329681248289,0.0633329681248289
2447,dormant,0.0333032765707774,0.0391924178296622,0.0391924178296622
2447,growing,0.0333032765707774,0.0391924178296622,0.0391924178296622
2448,dormant,0.0369696752362666,0.0438051770538054,0.0438051770538054
2448,growing,0.0369696752362666,0.0438051770538054,0.0438051770538054
2449,dormant,0.0251156263834904,0.0301734448951816,0.0301734448951816
2449,growing,0.0251156263834904,0.0301734448951816,0.0301734448951816
2450,dormant,0.0258979235458671,0.0312127131407256,0.0312127131407256
2450,growing,0.0258979235458671,0.0312127131407256,0.0312127131407256
2451,dormant,0.0384006522154009,0.0472173812095461,0.0472173812095461
2451,growing,0.0384006522154009,0.0472173812095461,0.0472173812095461
2452,dormant,0.0439453701383642,0.0541680122443947,0.0541680122443947
2452,growing,0.0439453701383642,0.0541680122443947,0.0541680122443947
2453,dormant,0.0224642850810724,0.0287467170397127,0.0287467170397127
2453,growing,0.0224642850810724,0.0287467170397127,0.0287467170397127
2454,dormant,0.0179795597437737,0.0230974633571116,0.0230974633571116
2454,growing,0.0179795597437737,0.0230974633571116,0.0230974633571116
2455,dormant,0.058137403814638,0.0721043298196001,0.0721043298196001
2455,growing,0.058137403814638,0.0721043298196001,0.0721043298196001
2456,dormant,0.045134777846565,0.0558410669268951,0.0558410669268951
2456,growing,0.045134777846565,0.0558410669268951,0.0558410669268951
2457,dormant,0.0235296305461359,0.0302273819071064,0.0302273819071064
2457,growing,0.0235296305461359,0.0302273819071064,0.0302273819071064
2458,dormant,0.853328266134504,0.917099535857554,0.917099535857554
2458,growing,0.853328266134504,0.917099535857554,0.917099535857554
2459,dormant,0.144304030373193,0.159398300384741,0.159398300384741
2459,growing,0.144304030373193,0.159398300384741,0.159398300384741
2460,dormant,1.11611488593913,1.21129465336802,1.21129465336802
2460,growing,1.11611488593913,1.21129465336802,1.21129465336802
2461,dormant,0.749255614892788,0.783057409438367,0.783057409438367
2461,growing,0.749255614892788,0.783057409438367,0.783057409438367
2462,dormant,0.563406878585288,0.600545461031199,0.600545461031199
2462,growing,0.563406878585288,0.600545461031199,0.600545461031199
2463,dormant,0.25909346248171,0.279670420193164,0.279670420193164
2463,growing,0.25909346248171,0.279670420193164,0.279670420193164
2464,dormant,0.398916837709719,0.418947187376012,0.418947187376012
2464,growing,0.398916837709719,0.418947187376012,0.418947187376012
2465,dormant,0.572414474248313,0.599995044997443,0.599995044997443
2465,growing,0.572414474248313,0.599995044997443,0.599995044997443
2466,dormant,0.565124173562979,0.603366068898786,0.603366068898786
2466,growing,0.565124173562979,0.603366068898786,0.603366068898786
2467,dormant,0.453601145668304,0.479840574264969,0.479840574264969
2467,growing,0.453601145668304,0.479840574264969,0.479840574264969
2468,dormant,0.308844654964857,0.322887360999643,0.322887360999643
2468,growing,0.308844654964857,0.322887360999643,0.322887360999643
2469,dormant,0.0736110534389584,0.08294259430053,0.08294259430053
2469,growing,0.0736110534389584,0.08294259430053,0.08294259430053
2471,dormant,0.408148598705592,0.480472355841171,0.480472355841171
2471,growing,0.408148598705592,0.480472355841171,0.480472355841171
2472,dormant,0.3855742544696,0.451397984364789,0.451397984364789
2472,growing,0.3855742544696,0.451397984364789,0.451397984364789
2473,dormant,0.491406234478317,0.562513598086852,0.562513598086852
2473,growing,0.491406234478317,0.562513598086852,0.562513598086852
2474,dormant,0.44645108423901,0.529737953815457,0.529737953815457
2474,growing,0.44645108423901,0.529737953815457,0.529737953815457
2475,dormant,0.420890002925081,0.483364000024588,0.483364000024588
2475,growing,0.420890002925081,0.483364000024588,0.483364000024588
2476,dormant,0.360889900940141,0.417061668236403,0.417061668236403
2476,growing,0.360889900940141,0.417061668236403,0.417061668236403
2477,dormant,0.539052625032917,0.655123102225865,0.655123102225865
2477,growing,0.539052625032917,0.655123102225865,0.655123102225865
2478,dormant,0.465037675905676,0.561740699587276,0.561740699587276
2478,growing,0.465037675905676,0.561740699587276,0.561740699587276
2480,dormant,0.237598780990885,0.2585656014966,0.2585656014966
2480,growing,0.237598780990885,0.2585656014966,0.2585656014966
2481,dormant,0.23478998282074,0.262943237232856,0.262943237232856
2481,growing,0.23478998282074,0.262943237232856,0.262943237232856
2482,dormant,0.282308388049976,0.3196386316051,0.3196386316051
2482,growing,0.282308388049976,0.3196386316051,0.3196386316051
2483,dormant,0.173619001478667,0.206462001421914,0.206462001421914
2483,growing,0.173619001478667,0.206462001421914,0.206462001421914
2484,dormant,0.254429602828794,0.288201588894621,0.288201588894621
2484,growing,0.254429602828794,0.288201588894621,0.288201588894621
2485,dormant,0.148010699132942,0.161187105447144,0.161187105447144
2485,growing,0.148010699132942,0.161187105447144,0.161187105447144
2486,dormant,0.160715638545615,0.171913596217698,0.171913596217698
2486,growing,0.160715638545615,0.171913596217698,0.171913596217698
2487,dormant,0.146091337382519,0.156025795946028,0.156025795946028
2487,growing,0.146091337382519,0.156025795946028,0.156025795946028
2488,dormant,0.0963919527667244,0.096676141680633,0.096676141680633
2488,growing,0.0963919527667244,0.096676141680633,0.096676141680633
2489,dormant,0.135316129494995,0.140595853594631,0.140595853594631
2489,growing,0.135316129494995,0.140595853594631,0.140595853594631
2490,dormant,0.13820970511016,0.153747832279392,0.153747832279392
2490,growing,0.13820970511016,0.153747832279392,0.153747832279392
2491,dormant,0.153801649079988,0.1649723985462,0.1649723985462
2491,growing,0.153801649079988,0.1649723985462,0.1649723985462
2492,dormant,0.162590355086037,0.17435716084639,0.17435716084639
2492,growing,0.162590355086037,0.17435716084639,0.17435716084639
2493,dormant,0.173553405431846,0.180952491734323,0.180952491734323
2493,growing,0.173553405431846,0.180952491734323,0.180952491734323
2494,dormant,0.0838420616804623,0.0873550866655077,0.0873550866655077
2494,growing,0.0838420616804623,0.0873550866655077,0.0873550866655077
2495,dormant,0.0913804615492941,0.0975080711618824,0.0975080711618824
2495,growing,0.0913804615492941,0.0975080711618824,0.0975080711618824
2496,dormant,0.0596943625206422,0.063346520059829,0.063346520059829
2496,growing,0.0596943625206422,0.063346520059829,0.063346520059829
2497,dormant,0.0735003405391187,0.0798066735565451,0.0798066735565451
2497,growing,0.0735003405391187,0.0798066735565451,0.0798066735565451
2498,dormant,0.403847006895832,0.474797820486062,0.474797820486062
2498,growing,0.403847006895832,0.474797820486062,0.474797820486062
2499,dormant,0.168034829436375,0.189610433585786,0.189610433585786
2499,growing,0.168034829436375,0.189610433585786,0.189610433585786
2500,dormant,0.373599761837057,0.432872999248016,0.432872999248016
2500,growing,0.373599761837057,0.432872999248016,0.432872999248016
2501,dormant,0.256046226969427,0.280241881376159,0.280241881376159
2501,growing,0.256046226969427,0.280241881376159,0.280241881376159
2502,dormant,0.12055999536978,0.129274497260609,0.129274497260609
2502,growing,0.12055999536978,0.129274497260609,0.129274497260609
2503,dormant,0.108346877960914,0.111011747105626,0.111011747105626
2503,growing,0.108346877960914,0.111011747105626,0.111011747105626
2504,dormant,0.124918609311591,0.116276269370765,0.116276269370765
2504,growing,0.124918609311591,0.116276269370765,0.116276269370765
2505,dormant,0.150554654724784,0.16828944525018,0.16828944525018
2505,growing,0.150554654724784,0.16828944525018,0.16828944525018
2506,dormant,0.235804296082327,0.238843696382315,0.238843696382315
2506,growing,0.235804296082327,0.238843696382315,0.238843696382315
2507,dormant,0.145168774281055,0.143046580594847,0.143046580594847
2507,growing,0.145168774281055,0.143046580594847,0.143046580594847
2508,dormant,0.175710010363272,0.171105366635055,0.171105366635055
2508,growing,0.175710010363272,0.171105366635055,0.171105366635055
2509,dormant,0.128674498504521,0.139185917136609,0.139185917136609
2509,growing,0.128674498504521,0.139185917136609,0.139185917136609
2510,dormant,0.107376685204073,0.122694567043005,0.122694567043005
2510,growing,0.107376685204073,0.122694567043005,0.122694567043005
2511,dormant,0.116531280152293,0.102459904641231,0.102459904641231
2511,growing,0.116531280152293,0.102459904641231,0.102459904641231
2513,dormant,0.273385644677738,0.255757989051998,0.255757989051998
2513,growing,0.273385644677738,0.255757989051998,0.255757989051998
2515,dormant,0.246230664142836,0.231677429716594,0.231677429716594
2515,growing,0.246230664142836,0.231677429716594,0.231677429716594
2516,dormant,0.280762922183218,0.275089145497307,0.275089145497307
2516,growing,0.280762922183218,0.275089145497307,0.275089145497307
2517,dormant,0.162647935074218,0.153822338706718,0.153822338706718
2517,growing,0.162647935074218,0.153822338706718,0.153822338706718
2518,dormant,0.477138432233622,0.468972696469549,0.468972696469549
2518,growing,0.477138432233622,0.468972696469549,0.468972696469549
2519,dormant,0.515538135181514,0.521311306974034,0.521311306974034
2519,growing,0.515538135181514,0.521311306974034,0.521311306974034
2521,dormant,0.401168380184671,0.406778245335074,0.406778245335074
2521,growing,0.401168380184671,0.406778245335074,0.406778245335074
2522,dormant,0.205691184294066,0.206084604892006,0.206084604892006
2522,growing,0.205691184294066,0.206084604892006,0.206084604892006
2523,dormant,0.12446586916926,0.127777599236505,0.127777599236505
2523,growing,0.12446586916926,0.127777599236505,0.127777599236505
2524,dormant,0.139646846754102,0.146552208895051,0.146552208895051
2524,growing,0.139646846754102,0.146552208895051,0.146552208895051
2525,dormant,0.152332611449236,0.15499576867855,0.15499576867855
2525,growing,0.152332611449236,0.15499576867855,0.15499576867855
2526,dormant,0.136350884424818,0.150856411744151,0.150856411744151
2526,growing,0.136350884424818,0.150856411744151,0.150856411744151
2527,dormant,0.122880908201767,0.136675274375882,0.136675274375882
2527,growing,0.122880908201767,0.136675274375882,0.136675274375882
2528,dormant,0.146145307764951,0.162151086806734,0.162151086806734
2528,growing,0.146145307764951,0.162151086806734,0.162151086806734
2529,dormant,0.137620152570828,0.152507942904941,0.152507942904941
2529,growing,0.137620152570828,0.152507942904941,0.152507942904941
2530,dormant,0.19925617726863,0.203780576017483,0.203780576017483
2530,growing,0.19925617726863,0.203780576017483,0.203780576017483
2531,dormant,0.247030909698637,0.254407118565215,0.254407118565215
2531,growing,0.247030909698637,0.254407118565215,0.254407118565215
2532,dormant,0.154777905146707,0.156873591020475,0.156873591020475
2532,growing,0.154777905146707,0.156873591020475,0.156873591020475
2533,dormant,0.17773866551035,0.180668469245262,0.180668469245262
2533,growing,0.17773866551035,0.180668469245262,0.180668469245262
2534,dormant,0.121990935102278,0.137219922457215,0.137219922457215
2534,growing,0.121990935102278,0.137219922457215,0.137219922457215
2535,dormant,0.0684997710333914,0.084179535032324,0.084179535032324
2535,growing,0.0684997710333914,0.084179535032324,0.084179535032324
2536,dormant,0.0382456981040669,0.0471042566985602,0.0471042566985602
2536,growing,0.0382456981040669,0.0471042566985602,0.0471042566985602
2537,dormant,0.103882662357455,0.119789210825205,0.119789210825205
2537,growing,0.103882662357455,0.119789210825205,0.119789210825205
2538,dormant,0.0946287727294702,0.108342349697103,0.108342349697103
2538,growing,0.0946287727294702,0.108342349697103,0.108342349697103
2539,dormant,0.0942849245798561,0.107941702587573,0.107941702587573
2539,growing,0.0942849245798561,0.107941702587573,0.107941702587573
2540,dormant,0.102942332609449,0.117084458630192,0.117084458630192
2540,growing,0.102942332609449,0.117084458630192,0.117084458630192
2541,dormant,0.0992118636692394,0.113773218512829,0.113773218512829
2541,growing,0.0992118636692394,0.113773218512829,0.113773218512829
2542,dormant,0.0987666987719298,0.113619629405795,0.113619629405795
2542,growing,0.0987666987719298,0.113619629405795,0.113619629405795
2543,dormant,0.0981772406666149,0.114633528657213,0.114633528657213
2543,growing,0.0981772406666149,0.114633528657213,0.114633528657213
2544,dormant,0.067199618497448,0.0806471176277161,0.0806471176277161
2544,growing,0.067199618497448,0.0806471176277161,0.0806471176277161
2545,dormant,0.784745658311702,0.897370119824934,0.897370119824934
2545,growing,0.784745658311702,0.897370119824934,0.897370119824934
2546,dormant,0.568651164813259,0.63985739294017,0.63985739294017
2546,growing,0.568651164813259,0.63985739294017,0.63985739294017
2547,dormant,0.272596465319402,0.313728239334999,0.313728239334999
2547,growing,0.272596465319402,0.313728239334999,0.313728239334999
2548,dormant,0.0645831289304574,0.0772119976022577,0.0772119976022577
2548,growing,0.0645831289304574,0.0772119976022577,0.0772119976022577
2549,dormant,0.0181286367838894,0.0221565960463257,0.0221565960463257
2549,growing,0.0181286367838894,0.0221565960463257,0.0221565960463257
2550,dormant,0.775056456118621,0.994203746512273,0.994203746512273
2550,growing,0.775056456118621,0.994203746512273,0.994203746512273
2551,dormant,0.0854673428454003,0.0998022023707002,0.0998022023707002
2551,growing,0.0854673428454003,0.0998022023707002,0.0998022023707002
2552,dormant,0.0124661574692868,0.0156143306878398,0.0156143306878398
2552,growing,0.0124661574692868,0.0156143306878398,0.0156143306878398
2553,dormant,0.0138645359339805,0.0173811805722444,0.0173811805722444
2553,growing,0.0138645359339805,0.0173811805722444,0.0173811805722444
2554,dormant,0.160802930486684,0.172173769899369,0.172173769899369
2554,growing,0.160802930486684,0.172173769899369,0.172173769899369
2555,dormant,0.13236302084904,0.139976182626669,0.139976182626669
2555,growing,0.13236302084904,0.139976182626669,0.139976182626669
2556,dormant,0.316566358779941,0.349192442356358,0.349192442356358
2556,growing,0.316566358779941,0.349192442356358,0.349192442356358
2557,dormant,0.150958348847762,0.162792586005372,0.162792586005372
2557,growing,0.150958348847762,0.162792586005372,0.162792586005372
2558,dormant,0.15623064863698,0.166899726182151,0.166899726182151
2558,growing,0.15623064863698,0.166899726182151,0.166899726182151
2559,dormant,0.137142744813587,0.141867056178646,0.141867056178646
2559,growing,0.137142744813587,0.141867056178646,0.141867056178646
2560,dormant,0.116724364497047,0.121593106076891,0.121593106076891
2560,growing,0.116724364497047,0.121593106076891,0.121593106076891
2561,dormant,0.0664565275136585,0.0681196526718196,0.0681196526718196
2561,growing,0.0664565275136585,0.0681196526718196,0.0681196526718196
2562,dormant,0.0862274085232241,0.0884536245111669,0.0884536245111669
2562,growing,0.0862274085232241,0.0884536245111669,0.0884536245111669
2563,dormant,0.0692655245936447,0.0701927735402725,0.0701927735402725
2563,growing,0.0692655245936447,0.0701927735402725,0.0701927735402725
2564,dormant,0.0796624306737767,0.0811765920881798,0.0811765920881798
2564,growing,0.0796624306737767,0.0811765920881798,0.0811765920881798
2565,dormant,0.0663164128612046,0.0669546956703307,0.0669546956703307
2565,growing,0.0663164128612046,0.0669546956703307,0.0669546956703307
2566,dormant,0.606950015892952,0.671637141194625,0.671637141194625
2566,growing,0.606950015892952,0.671637141194625,0.671637141194625
2567,dormant,0.172880008252072,0.181140840985315,0.181140840985315
2567,growing,0.172880008252072,0.181140840985315,0.181140840985315
2568,dormant,0.205896506206407,0.21787303925695,0.21787303925695
2568,growing,0.205896506206407,0.21787303925695,0.21787303925695
2569,dormant,0.180507344739875,0.18900130116642,0.18900130116642
2569,growing,0.180507344739875,0.18900130116642,0.18900130116642
2570,dormant,0.149720915274949,0.154498520612813,0.154498520612813
2570,growing,0.149720915274949,0.154498520612813,0.154498520612813
2571,dormant,0.114605581033932,0.115939286888435,0.115939286888435
2571,growing,0.114605581033932,0.115939286888435,0.115939286888435
2572,dormant,0.0497889955167532,0.0479085176786002,0.0479085176786002
